"property_id","price"
"b143c8ca6d334f6a73c3f2a0",458016885.160709
"ab388cb4fa511968783bafee",586935720.166458
"6a4f08cd04d558a56af732d9",521721977.586983
"7216c895aa047c4f405c4941",715377208.649583
"a493488dcd906dc74cf8a604",604772919.006367
"7844b0b2bc65dced90a355c6",713179711.886337
"c1976383069b6b82ab29d092",566395254.035253
"e5cfd99e2308b7b73581dbdc",503798314.851148
"c18c2ea88f4ac53970b53d2c",726610721.426747
"842c9f0e4edf1e5a672ce15e",530499379.133002
"7dd1e46dcbddc6bf5ef694de",555483502.908846
"6cc4f32b39180bd1ec7e117b",710010260.160433
"79e643789a85dc4ffad49a25",848727476.228774
"b3402a9173d289d6db78e09d",731211459.384392
"a446507813234e358db8b573",622813238.048262
"c8ef57ddfb35061d1876f94e",795737008.542627
"360be0df2c003005e3db080e",729445033.052748
"9ab245a4c91877cb7a8661ce",807561262.282076
"a57a34c7486e7a40e8deb316",643909431.825539
"ceba7d0f56f6cb03538962fb",868797041.102417
"d5475993f9db58c3e4baf7a3",833244346.629316
"d37a1dda09e30da13ff5bfc3",800447107.559325
"68a8b8d077a8232723bf37e9",789159565.41127
"e1eea7716ca6490b7640717a",796090965.365075
"4ae6d75b10848d259ecba576",801675938.183001
"17afbce5c0b56732abbea936",773080274.488436
"84a2673eccd3cf3bd7fd3eb0",924041214.946507
"f2f4e6cbafe527b155707f01",835717603.115993
"de2e3a592cda5b76c9573c5c",892802614.778243
"fac651cf404a58f24dc7d286",988744456.331873
"e6f312a0877af26b69855a3d",834408963.657807
"333a643c623a9bc75f3a40f2",877792691.937918
"64593641e470908ef23b46cb",1098352711.87515
"ce9f2f0071be658ae75ca6f9",977747195.664798
"9ab385e399a4673732b6a799",768877173.1988
"3429c774b736cefc051e2c55",728426539.151508
"a51ad0372758b2bbfe73f8fd",544483274.118822
"8c801a266256e3fbabe7e3d2",675649186.182168
"ca2f81b8fb6fda20aefb0ccb",736863060.918596
"3c1b1f86087f9b99380e387c",502228654.945959
"b0cad5d612954b8cab18101c",799004552.42302
"7eb991f4c69215377e4dac8f",778125669.2491
"0d130b8bea4321300396fa34",821980513.189986
"8dfa059401e1dca80ae65ae1",658537993.433198
"3e3f264cd0ac7a65ed2349a2",688577998.728437
"112dce80bf512f3f24391d23",673633596.176202
"ff25ded6333278149f8fb68f",663853670.252693
"d555b82c192794e87e9d536f",669485056.480946
"a787382d96ef9fce8f27bc70",739905627.292716
"8c3aa295f7bcfd9a43eb2037",753105233.598525
"13ac95652fb3cf6c43dafc66",645590376.280285
"42fc6a80b882c32f6264ac10",647558619.002487
"1e9c53e09220d689a0210ab9",426974829.516867
"3348706086aa3db5c92259c3",502681279.681908
"66d402a9b7d05f29282ddb00",589921145.11885
"cf88be51d6f31c10e5868ff7",522010054.789401
"30b3f38716be209a894b0942",566282845.998612
"0a5908a92d0ba3e36f54b1f3",628281618.667457
"dd206b6ea2d7f6555109ea39",575600133.592906
"c641febd8bc2ece3e4d2d8b6",671170944.131325
"c11fdc02a288af0572a2bca1",851355154.178587
"35dc60a65969b264ab283d6d",711123931.680076
"d9cb0f637cd4feaaaf8a21c0",782650369.071268
"7e8dfae9a5f1faf8afa706f7",559388090.487714
"a280fe7610c254b935c9dcfc",414557650.72341
"85524880fdc4e4daf90e96fd",594380523.017561
"f361109d06f6609c16724b39",706213447.708148
"3f6b2f0c0876c21755369cb6",776860284.663636
"de26819064a290ce78d8fcc1",654518777.180987
"91be1260a84ab7fa3521c495",754153404.962147
"18c8dc4549d38c918af2972e",754299612.183548
"782b0fb8641849c2c34291e6",518948566.526489
"54933f8b33a4fd6f031ed5be",723363279.015803
"953176c9a901b4f61c030432",813318186.438014
"357e2add3d68167a4f3ce15e",776308713.805088
"90332d50e91925eb9b614bef",666328739.33941
"11723d1d472bf1a3fdd8b72c",843948745.193586
"01f8b6799e2910f7769db175",723368797.17373
"a0d5001f7dd42d7f0c91d2a9",597891737.182197
"d4439c35bcb88e1490916c67",688853305.318092
"4a73dad0ff8a5262e8b07c4b",903841168.677524
"3dd8085a65f24b497ea59557",788306737.517644
"39ef085809bc80e32e7b6af6",886403792.394352
"b98ee16e8fd7d1c75a9da13c",855551009.997579
"16deb26bf740fa61e258f545",720438636.266586
"732a3bd457d7798e1fd892f6",826812633.01797
"1376058cb128a1c7729cd2e9",612195980.363411
"cac7e7c3e13af91bdc7107e8",875264194.525657
"9f3dfa6e1422f6aeac527c61",553567153.738199
"4dd3d1288ccb66ee4fb9c097",988198102.634435
"15fb97d6a43731d61e95d004",743218987.970704
"dac29573163315edf99e0e7a",627774090.553024
"b93f2864087d41c3c92d43c3",834784373.706362
"cd4656aed92f5c0a0b6b7c0c",859183277.563157
"556210496090b42ac10cf1b8",951559039.498939
"762979729fb21e56a32ed14e",1005646097.05887
"ea935b76abe664d5e2c4736f",714695113.944815
"40e9ef1e7c6749b7a8d04ea9",678050543.249178
"058265732a484ac8d5497f5c",669104803.578856
"6f52ea8340cdd283f9a79720",640008540.508291
"cafe7c1ee67458e05c84d5fb",767003913.575675
"3f45ed2f08a2b03b738fbb5e",610341376.296199
"f203b18854b75c4564d7a17d",714099424.208189
"d5333f639d11bc3ab073ed72",514879393.357143
"c14f644116669a160446a945",627499878.792504
"de585856ff546e00a5a4672e",532859699.04779
"7a80663cae7c191b5d025fa0",588578536.035628
"71f80198e68fbba902650b1a",709522093.469486
"f3523e0626df8cea803ead0f",543307745.454764
"619abd5f978b1573761be86d",645542510.787507
"17a2323b855e93533a9f09f2",682140994.68047
"38e8630f2c05ea38e2257c21",686886859.590667
"1e3798d739f85ee0e5a314ca",575632950.322325
"46d0544f411bbfb6b452858c",679510860.363274
"605e7a71eecb13b23ffca0c1",587155634.643597
"7515b37b7ae7c62f3dafbe7d",685752954.81791
"28be121ada9c9303be802474",674107573.877744
"331d54f8a1bd3dabce73d6d9",643066745.498274
"22d167639ccaace593dffa31",531831339.761857
"36cd68fc3ffab79fcaa340ab",551867181.144598
"db924733e88c361cdfab874a",720110073.509884
"64eea2e9a13a8edfe8ac7027",706588323.618665
"97fe6eeed892111bfa20255b",676499412.29846
"b54e6757829ac95e2076d954",763031988.330157
"dd59b8122458557041903207",546383378.56315
"b35c58fc1c05a77433025318",743523530.483706
"c41964afa164d8b75f8dbe92",723110763.027314
"96b3ea80cce599b68f96f86e",689996643.910756
"a4bc87ad4f1ad97c0a63d843",744327997.281146
"16e62269e6aa2ea052d05f71",683756935.273284
"518b37b51f824fa0fb5075d3",555310966.934195
"e083d83369cbc93fb94842a1",724534180.888997
"57deff02895d5286eda10d89",584249460.672953
"7ed35835fbe694bc237abe38",736816435.129265
"b48efa9ddf36e85164354f26",675082496.125253
"5910c9b29a1025bada93a5e1",722761578.084505
"10a650e8cb5425c97f08f68a",691906351.395652
"9e0feca2ec3043ae6f840631",746977567.748535
"35ce37bbecac6b164fa21e6c",616623524.059778
"c4955010d066e013812a85ea",619669332.42918
"d5a83c31bec18d1c3eb9af7d",713029484.281251
"70217bd08583854329722821",557744297.009268
"28e748e7aa0a447731e06706",770212079.514225
"27929c0a3e0fd2d6d2969e03",733062896.3921
"5c5ea0d8bae75e0a5c88414f",595800195.229555
"2233f50cf7b04791cf1ddeaa",735320350.084766
"bf430621f17dcaf17fb91ac7",816611131.526812
"d8dc9de06461e0220bc55906",618831626.061043
"d988975f8c4e6ee8fd8dc1e1",786103358.923244
"bab884e0f99df269805e83a4",741892707.830668
"8fa9b20af1508af7a01e2267",769961763.47569
"b6f195d44ddbe10b78b97191",697888703.841406
"2ab0eeac4a228d5769fb4365",644305457.020367
"347a4deda03bfdde6d1c163d",590799080.133515
"17230f18b30b94606fea047d",556215533.368516
"eab4ae491bbbe7b8ab107229",560020624.932281
"07c753474a847bf2bccd55b7",681022854.177541
"b7ce05400f0261743073e072",679146617.473274
"4a33d213841d2af537aa967a",776009846.49081
"04eb0b590ce7483c615b043b",728712758.684142
"a01a51af09a3dc387a18b58c",602021027.477024
"270b930a9e22d5016ffa4019",962334392.033349
"5ed1320fe84a518e267ff537",675291204.579376
"f04b574dc221473cfd616e22",680490040.353107
"6f7e390aa6135019dc5a828f",700572200.253296
"776d4a19fb3852fe6dcd3ddb",544610484.432908
"b7f164b79658952248866c34",596994280.899811
"aafeff5826516e363471e439",542357766.726902
"eba6a2b80a17a846ae560ece",443790303.334769
"90e62f8656ae504bf6175e0d",712145961.961262
"dc4331d09a1e36baaa6bde53",679268039.284715
"372d67ccb9d251e290891f0a",545597185.985974
"a7801c67a0ddd71c50ba38d3",559974712.608191
"e4d6b81f169cab8ea0244d75",640403553.532119
"cd5c6655243a4be0912bc92a",745174060.076159
"f7a7281a19733251134364fc",860729470.328483
"a716ec25a219961fbe90f367",769027923.628197
"8bd45966c16d4eafb49ee2a2",754863392.908258
"baabbdaa5e8f69fc90d303c1",935597722.345247
"8bed46960db1b2a7954ffbcb",850652837.059871
"dbc123f9502159d660f375ca",1151048770.15515
"a4683facc81ccda10e9ae388",978687297.482874
"3a576586fa1aac85c2ffb75b",985424403.37586
"b1fb98d0ba25b21c6647d423",982119778.747067
"97fa4be3ed93c37c048f507c",611479641.475372
"cf184cc576effe39c0f857b8",592685106.955687
"784f67fcb2d009d352740ed1",689912879.913203
"f4d6ce332121f814aa663fca",558857204.805688
"c87ae84ef029febca1e633e8",729935314.666243
"e876c6fd9c161861fb92ad5a",796154007.840384
"9047c4764f2c6b1a10b87e99",1112021570.75006
"234c94e9a248ae57bb5a0771",628391629.524917
"a49c2976ca4f24f3a6b622e3",646717136.373827
"ffc171cf73514bed077339a6",541191474.461911
"fba83f5feea2522888377066",479136176.682547
"1a593800d5785ecc36c25ead",713205505.068547
"ab157c9601861dc387a91b82",790366881.536519
"f87f8003f15b0fbc12609514",670406404.738759
"f44d035ea2b15b2c69d4da50",865722111.076475
"fc815b59cce7934f816f0502",762571318.071064
"32915b77ca68000ba9eed6d8",635425400.795891
"cb083fa7ff634f424a351840",648549982.428172
"4f3c7b9bc78f882f858b3d3a",584062616.401822
"53d33316e237830ad463a26b",561097780.612307
"f5d852e25d51377686c43bc8",677645454.232929
"64731b6eaf4fd2bb6c155013",656549083.265281
"dad7e45e4706ab2564ef9cf1",560664563.316166
"255914e9b13ad94efa6ed365",665134860.720791
"5a8950a64b4aea4ac13dad45",934914696.097469
"70f51b4abf26651111305b1b",713772913.446338
"8919ca18fff7571002e440ec",942153795.123398
"f776a4e0c8c82b3d29756b34",958975807.894281
"7ea4af39a7e577ffbd600f0d",673084841.558497
"45fc0d46c7a4df7ff6976fce",925787417.531088
"7cdcecc706fc7c79cce45b20",778131946.46155
"3503f56e09e639be4762ff2d",799910496.362595
"f70ac0d227db6f5333aa821e",829525839.880069
"20db610da64f80afc1621b12",599676335.141869
"c80ef212c870e2f20ed2234a",784469633.893909
"7dc68d5cac1b7fcdab35586e",526813614.373696
"a478fb93a131fee4119bb9f9",924719186.63247
"7749b2b534213ec7b536372b",774765707.816745
"43e59f5312e304fc21c1e052",876735017.81924
"82a7920524816f3db7f5a4ca",878539815.192665
"1a7e331d9ff88ae5efafa8ea",532482859.200049
"a57350d4c79a415137281cb7",523661481.430429
"f3a6132006d54d0e22a17e84",682087043.320103
"14caab87a129f51b2b70508e",615112135.557832
"ba2423d79744d763aa3744f8",827380311.003305
"1caac10c1121a795a172889b",738583200.774915
"40768729f2697b87ed6519d1",669401557.89287
"843234d3c6c20bb60a17fbee",804615363.533644
"cd2e4dff930a1c7a1a569992",509447647.843613
"5a6eab133b7e95155f6a9012",491786499.094673
"5bba6c40aeb129c433d2c58e",634030600.769989
"ad3c644b506498127c7beef1",569735190.05519
"a379656c49f4cb1cfc5b3f03",572161248.876196
"998c1a6ace613d8a7468ba5c",534391745.631589
"dd610d7ece83bb02dcd7a22f",609207780.798054
"539467d04a2b3e78c592b11b",491056139.407587
"e40fe4ac43cabe82c03dda59",604256479.96214
"5561eab714583013b422e7d4",672039756.047194
"d9110b2b5b1c02766da9e24e",775213664.458857
"c72cf05b93b9c290c063b08b",771329933.335408
"d71cc157c0c43935989009f5",774149028.034829
"4199eaa19ddf8ac436bb2ba3",693964535.95688
"d23d12bd86def2657038a481",851280546.901745
"ca438e13d8aa6285858da0aa",940970383.136025
"a173eb804f4bcf6bfe889417",767795844.51259
"9b3677d498c2ccf69c756ec7",993910746.046713
"f8c787390e4c6d2e99fc7c3d",561093627.825984
"a188aa896d1b4520ccd6b65f",481305484.10404
"9fa39c9eb4b10a20dda6c3c2",543351091.777122
"7bc9022fa1eadbd9ab39acd9",537245628.390122
"46f0731f62232b32eb733dc3",717599826.00168
"b6767d1e329ff5e28c42f632",729995111.085028
"abde4b06769fcb1d5577fa7f",558731845.055754
"1496d159d31717ce254f67a7",520363309.021478
"1470749d0d2551a93827e441",686243673.43361
"3ac517f74dbf8cdc8feadfe8",674294319.864813
"fc6616c62030a53d2aa46b12",816685787.013713
"8497f34947cb4c0ff18a0eaa",544722598.973682
"3b2936127f5a4684a1d3de22",695432123.550609
"dab58562904cd13a93d913e1",636992898.029864
"69d1e47b6bdc57512f1838a5",779964555.182032
"23c7f9a0534a4ae6a24e38a6",762034477.322912
"640e9fe41fb79ecba89d8951",835960333.932284
"31f6a25d56f3bb36386d07ae",822026509.585294
"bfb30ae71cdca27f5a5494c6",766306934.564258
"baacf0dbd690644d74f3a929",745057792.314598
"cdcb874d2e62220d12230632",873294847.967583
"1421bdbd9cf7572b799b732c",799938633.615525
"ee9e5adab1455d38edfcaa6e",915245807.014719
"1fae43a9450fae02919962b9",763097171.720748
"5f9ee280509afd55d24f39b7",799891101.984345
"82902f2082dd405ab538ff58",669375062.768332
"eae52c81f779a61f57cb5b58",870029083.061105
"4ec0aee1b202642d2739068b",734466531.225688
"f4c6c3210a3c2eb935c6d5bb",779369015.573307
"14a14706d405569501327924",425940315.128948
"146a5a4f3d111dc7b955ce42",663842056.682348
"99bdce7cdea643b0442976f5",854918149.470085
"733c7cdfd50db77066a67140",619719134.405964
"de328410e22767c66d919423",769089985.812282
"d0116b53467b3081664fb268",883964833.117511
"dc722ea5c4d62773f9fb6bbc",600060597.96691
"e84605e3aadd50b064c8eac3",802518455.73181
"31a3719e57ab1425e7267fad",621758661.40158
"34993717af3f861b9735df6e",642279337.58218
"543822711986a454cfd764e3",824797888.655453
"5bbc4ff9cc3ddacb39469e27",953724896.493016
"d7ced905983af0800c19b7fe",716052866.644557
"02d5bac2567ee9e19041ad42",762444446.145787
"f4897a8a0a911a2acfb8e8c7",827031020.099153
"4ba19ab08d1fe7f72d0dd37a",702528884.41805
"b7c07f8afe037d55bddb8e41",695841287.17646
"40b20b5a3a986802d64f7675",614128491.124046
"01fb5931cb55f5308382818e",921602449.67945
"7cd0c7174b957df1f004fc88",725188122.337248
"ca13bacbf6dc8d1b09fe4c67",643681184.543619
"0ed0dc77661be57aab63bc83",672800094.405081
"d03558acc19951a882bd568b",557139681.658989
"b8cca0d70fb46f3a31473e98",1003935907.23465
"f665a58fa8eda69547c1a159",728859714.012957
"8aa5ae4637ba83e672cd3ab9",777959693.811093
"a6da1996f66e545041d920d6",797932790.180425
"b828609eff041a68fa243a12",614430037.266752
"3f39a260b81dd7de1dff2b31",664495136.025141
"40fd167916ff071afdc44792",825720365.709587
"6ca31945172976c3a11732c6",818192134.115265
"1437d1f1601d26a3dca7594f",765895612.299015
"ebab054e5f256bf4e382002a",919893497.511813
"0838d0df248d723da4e25ea9",773127734.442453
"7a134e45b9ebe710c6c6efe6",759399338.349247
"6e9c7f27d6b89c5f9696fae6",620121069.780343
"bd12c705950c46e679c34bf6",939338158.47504
"fa2c1092f17ce021964f8953",903099068.857806
"e3202b635974f7a3367c0ff9",802428520.305789
"49bdf0f970af03d83a57dcff",718120714.490721
"91af29fa680d8033188ffc39",691952140.952862
"cb626b981c0997d254388e76",530607899.670499
"155a8e4186d1626fdda4d0ee",838205441.893304
"d337476c2cfa780518523a6b",716182134.999164
"7c3ea8523ece273991a190da",793673292.007097
"674c02227165e1c7189c54e4",836967146.17567
"17056748001fd65cb961b384",642978350.419209
"f56bca5bebfc765162c8cae0",730042149.061703
"5f4b0ec9c7452b888b33c3e8",597186142.23556
"13dbc077e552640736267a49",496805764.622289
"cb645955c851790e83e696a7",691033073.92015
"649cca8c83352caf7442f20a",867580319.408349
"fc8836e71725949c5f3fa7f7",837489600.735644
"4f431d80287051ca323f2c08",702291875.293827
"42defcc69fa22e4c858f3c24",669222205.424872
"291a2f9022933c9d81311e81",702153313.247117
"d48a061a2040d851937413aa",728253759.560543
"55d2ad80322427ee3426dceb",612418844.555653
"8c41bfacbc1a6ab831b26fa8",663996566.474721
"c7214222fefdd8d2ad7f8f8f",812945742.921144
"b3d9a095c9c73004643c9e78",646694063.637157
"d49aeae19e13909e75dda2b6",714887284.685569
"dd10dcc52d2549df85f2a8ec",573363546.35227
"6732b448d2e4f32679f235ad",957698661.770861
"f08a5c2992cfee4c0910f68c",664739804.0766
"e3a62f080c25f404ca995e06",758596203.840598
"7634d584c3042533942e2dc0",684426639.053855
"ae58dee872922a9c678dbfcc",1008913822.6528
"5ec01e911785dbd5b49b166c",664113624.037504
"9bc12d9c9ad95064412c3413",701955361.859544
"7acdaa0cee1ee62e15f4490b",704675347.365126
"d76d5b14d0acc5295b8057e2",747434860.876824
"32f3364ac1fabdd13db1cfe5",418327266.834539
"8cab957b322f1aba06bae4ad",719149772.435581
"e3dc8b417819e9afe3fc7d0d",643136808.103348
"c71fbecd8f7310c201adbf40",550584889.896128
"54c9bffcdc46819f67e4b3d1",734648129.944388
"4d94a2295f612b96264a0db8",647323426.306643
"874f4a836cb74be301e068cd",920562887.95017
"a18925f908acda4171bfbe36",938282655.081761
"a587c7419568288d68c46feb",752822000.891325
"19994da77ce4f2db3efe6660",600043200.033262
"9c4dece6127f1f3f3bc1e0f7",744786820.36058
"09c28a830f8093802384071c",636861674.777588
"5766f7cfab59c920081e3046",667913560.675043
"964b7d9de17c1ce396fb83fd",671879625.426788
"44f77a86369d6607753adc09",640666916.109355
"7f25471be85adf0baeb8ebbc",543472797.021749
"6859481703fb0cb34c1e564d",595790433.429286
"7ba0c14dce0cb09ef5735d9f",632800816.482947
"62cd6a29e98a5b7a5ad38050",657880483.725245
"9c6d7e6260e4fe83d43706d4",717218073.117096
"5dbcb55dbba823dc31b041f6",692687693.609335
"85abc5c0353c5b678f087824",752278481.702927
"56dd1bc39664f8e9f316851b",824517706.359
"b23341faa7307d9d6009c6d8",785997623.66239
"2af941adae2e8dfd66542055",694296715.485272
"268f887f25d416dcd3c0c9c2",815364568.664735
"9ddc7272fe43f07035d3da63",917637702.091519
"4002635ca8b087877ad22d5b",1016420241.85268
"b515b1caa608ff42574e5a06",814836808.633992
"710542343cece039a279dbee",801797983.45756
"187a143dbd6d4bd81d6d9c32",690710821.649132
"26db92c003c8e67d92d88aaf",935471341.243998
"641ac8f4f60ae2b9cf6add93",794782474.064539
"784714647351cb6745c867b1",823767949.900756
"5fcf1e2ab4edf13ec844decf",688661704.8702
"2575d932e98c421bbb38b267",647083840.150804
"af9d2f5f62bf74a7fa9c74f4",646623749.555577
"4db8d529af9f718e6d81a85d",499771045.238628
"9a3368605e5f563e29182f3b",632559149.112095
"5ff696d8369101b6dc60e2ed",625200932.526426
"95ade3ab8dc04237acd6441a",484179698.198121
"607ed21e896eb5ffb50d5ead",573387140.961819
"40d9a852bbed67a6036c6d8b",708401571.872333
"97badba651a94721af5df3f0",823136618.789315
"b2f089146c30929c4836f0fb",630643386.849655
"936307e2f478c3ff7b9652e3",771879322.98277
"b6d5cb459999de084965e993",797383843.174346
"aeb66f808982c6308d891f55",604462621.144362
"cf8418c60f4e54dfa09b1e6e",564089375.361852
"1dcf71e8fbfef2c6534576df",788082491.640719
"c78b16f05ef58855da0d4f2f",503444934.560543
"19ecf1fc86396ada203c2a19",580827684.222915
"985fc7ab5aabf1831ce3d298",662413388.201292
"8aaeae6bcfcee5ad928ce28d",832784079.51954
"1a93cae134c79a43b13ce656",639715987.407864
"ffad647e8ee35eaea6378fb6",786391173.565755
"c21a3eaa136ef8a912ce7b74",659534784.746907
"fabe0f299a4e4bc6f51d54b9",625807581.85981
"5af99278b1091dca9b0b0332",866903207.390941
"3f0c845deec1c24472a35efd",843040831.421757
"c10f25fd39dd36287a6cde73",836358646.461234
"f37d31c512866b575780c4b7",975665185.468029
"5d34f871e5a5cb3a655a0b13",701582345.972347
"95bb852a958d7b16fd676e3c",957021549.753453
"24857a7a80d5f13a52eeb054",697077251.394911
"f9796e9d13fe1becef435e54",982190475.210018
"1c2739878e452a340a4e8972",911742262.324546
"698f3f1929a2dbbc69865b65",798782495.552081
"bc230105784ca8640e499ca2",653473813.557106
"622fdba953206a65224f2c82",654289024.06468
"6765fc17d98c08142d3d7757",670991363.998532
"6f35fcba4ffd6a58bce85892",585925654.843374
"d8654c08e95b39e3b4891cd9",826029091.764205
"33305df46dc2186c7e3f727e",817893655.518296
"0cec193a20d720af010383b1",778324385.89574
"734efe04fa6b326ae1d072e8",541848512.457457
"69190139558b2ef3eface18d",579530815.314521
"bb084299ad23f245d7cc5b69",651040567.965543
"d4c7b3372d70b898b167b92a",766742688.347445
"4a119b1bbf04b4bd6051c5b1",637642498.951738
"f844345b6224bc76bc3c6f91",523332850.657468
"052505ca8210e5e651fc0b63",788295321.206536
"5731cdf8cac0b8371d786c90",766208234.278821
"594d8d78af90086bf8cdf09c",894982389.519122
"fcaddcc78938f3a234dd2d3f",639917134.45481
"1574958978c9b5d23d9521b5",638574503.314221
"55902baa0ece72e2e8c869d6",799592766.917457
"46161effff173111bb6c3a32",719232501.19224
"b3fcd9cbfd485e4e1da6c89c",658093831.908756
"213ddc1761cd6b018349786a",683817591.340029
"be3b1df5f008636e14bec3fe",775861805.041291
"dd27922be5b6f730f8b4e058",498412506.650632
"cd2aeb1b2649ef421102def7",811722624.480462
"a226b4af016a772dc7e39ac8",728244690.833756
"dcef5b332fd31d0ed8d754f3",656732675.808418
"481492907baba4574d4a6f35",713614397.296641
"10e5e54ab66b58b3f41ec381",740982646.140684
"d48866a153ea0fd23a858cd6",678074841.472533
"d273a2075d28e343a657d9de",988134998.307735
"90a711f776d53cf654614649",844333510.520224
"f87c76eb5071c5b309e3ac3a",565594370.803275
"74df03749e60c216a3e1292f",516957399.500753
"03a84af05df0f577e09d60c1",675197421.803486
"78682041182f01ee4db04e8e",924462673.894075
"25c76b5a1da0c2d8158b3732",754316119.778718
"af8f09175265e1546200ff86",705743395.306381
"c8d4ffb290aa9cea002e8d67",597531172.170612
"cb89ad8156c3428ac80a4db3",637018495.008295
"7602cb1e6fef087d8ee81aac",593130194.205007
"00c75d59ed4777481a50cbd3",794709974.961751
"fd36cffb856c2a14982a5fa9",728218683.340426
"06ccfa37fa6b011ac38422de",569199223.35829
"257b533b6a66b40d0f097c55",629989032.282799
"736eef4bb36681acbcc3c41b",675890191.862784
"e1a4437b17f7bec650d8cd97",682701290.417091
"ecabfcb8ce9bb47ec3089c7e",679795535.009488
"a5a46af0c9fb5c0a03855660",710169185.608386
"920b50f4355cd2674ceee068",687556751.541269
"410e5af026805ec8088f2e71",734779737.454202
"efa0c01632d13ab59f629ab1",569043145.692238
"5965d19a68a8414b0419bc68",716681805.903896
"64955a117f2d9264eb59fa82",1003768982.16154
"8cd46b5c9cbd056d3712f155",819063806.260511
"65f736c3fee3d14c31a57d1f",802562513.843391
"66e9c614882d58c022de7a2c",845432116.982619
"8c787c1e6161b18601e6d7de",665049371.923654
"29a115ba5b198689fce5f93b",442109465.809117
"de8ee990e70c8e5ad167dc89",655641311.595971
"0b65098a19c2fc1caa6577ed",710752861.151947
"70ea0403b722a1dae1ff9b18",792201326.140256
"5c77e242474e477513b60ad8",712286607.481177
"1655a92b20740a11a5889519",682804063.424553
"1709b1446b20b21482dd2d36",992653022.318965
"e5dba7fa0cfb81488b0c331e",620971249.048934
"d09dc3a3270073e5f1cb353c",718310997.98815
"368e740cb71b9175fe5b7b6a",832556735.524
"b8a8ad4c0215077d3e5aa472",913340841.155316
"1f4a78e094987ce29f054fb8",684198228.501291
"aae3a99ac764b8e9bfc562cf",625861943.592894
"a63ecc5539e8725af4128cb5",687642230.963217
"a29e18f37ded2e901181d7d2",625502440.058643
"14ead7469d05e5eacce6a575",738413752.279606
"1cbf39c44f6b0fdbf9554845",687969603.292927
